ticker,Date,time,Open,High,Low,Close,Vol
TADAWUL:3091,2010-10-13,00:00:00,11.41,11.77,11.41,11.68,3104749
TADAWUL:3091,2010-10-17,00:00:00,11.50,11.55,11.41,11.50,1052755
TADAWUL:3091,2010-10-18,00:00:00,11.55,11.59,11.45,11.55,1598491
TADAWUL:3091,2010-10-19,00:00:00,11.55,11.55,11.41,11.45,2457947
TADAWUL:3091,2010-10-20,00:00:00,11.41,11.41,11.32,11.36,1671066
TADAWUL:3091,2010-10-24,00:00:00,11.27,11.36,11.18,11.32,1398610
TADAWUL:3091,2010-10-25,00:00:00,11.36,11.41,11.27,11.36,848140
TADAWUL:3091,2010-10-26,00:00:00,11.32,11.36,11.23,11.27,1604800
TADAWUL:3091,2010-10-27,00:00:00,11.27,11.32,11.23,11.27,860182
TADAWUL:3091,2010-10-31,00:00:00,11.27,11.27,11.18,11.23,1685558
TADAWUL:3091,2010-11-01,00:00:00,11.23,11.23,11.14,11.23,1338785
TADAWUL:3091,2010-11-02,00:00:00,11.20,11.20,11.10,11.20,1024880
TADAWUL:3091,2010-11-03,00:00:00,11.14,11.18,11.09,11.09,672101
TADAWUL:3091,2010-11-07,00:00:00,11.14,11.14,11.05,11.09,1020705
TADAWUL:3091,2010-11-08,00:00:00,11.05,11.09,11.00,11.09,1233724
TADAWUL:3091,2010-11-09,00:00:00,11.05,11.27,11.00,11.18,2356596
TADAWUL:3091,2010-11-10,00:00:00,11.18,11.18,11.05,11.05,1919024
TADAWUL:3091,2010-11-21,00:00:00,11.05,11.09,11.05,11.05,663602
TADAWUL:3091,2010-11-22,00:00:00,11.05,11.09,11.05,11.09,502593
TADAWUL:3091,2010-11-23,00:00:00,11.05,11.05,10.95,10.95,1290837
TADAWUL:3091,2010-11-24,00:00:00,10.95,11.00,10.86,11.00,1443445
TADAWUL:3091,2010-11-28,00:00:00,10.95,10.95,10.82,10.82,1694167
TADAWUL:3091,2010-11-29,00:00:00,10.82,10.86,10.77,10.82,1267637
TADAWUL:3091,2010-11-30,00:00:00,10.77,10.77,10.68,10.77,1094611
TADAWUL:3091,2010-12-01,00:00:00,10.77,10.91,10.73,10.91,1376972
TADAWUL:3091,2010-12-05,00:00:00,10.95,10.95,10.86,10.91,747779
TADAWUL:3091,2010-12-06,00:00:00,10.86,10.91,10.86,10.86,595740
TADAWUL:3091,2010-12-08,00:00:00,10.86,11.68,10.82,11.50,16954102
TADAWUL:3091,2010-12-12,00:00:00,11.23,11.50,11.23,11.36,5229501
TADAWUL:3091,2010-12-13,00:00:00,11.36,11.50,11.27,11.32,3924429
TADAWUL:3091,2010-12-14,00:00:00,11.32,11.32,11.18,11.23,2315609
TADAWUL:3091,2010-12-15,00:00:00,11.23,11.27,11.09,11.14,1340623
TADAWUL:3091,2010-12-19,00:00:00,11.27,11.32,11.18,11.27,1429398
TADAWUL:3091,2010-12-20,00:00:00,11.30,11.30,11.20,11.30,1602751
TADAWUL:3091,2010-12-21,00:00:00,11.27,11.32,11.23,11.23,1209051
TADAWUL:3091,2010-12-22,00:00:00,11.27,11.27,11.18,11.23,1181151
TADAWUL:3091,2010-12-26,00:00:00,11.18,11.23,11.18,11.23,1237651
TADAWUL:3091,2010-12-27,00:00:00,11.18,11.18,11.05,11.09,1519615
TADAWUL:3091,2010-12-28,00:00:00,11.05,11.14,11.00,11.14,1216902
TADAWUL:3091,2010-12-29,00:00:00,11.09,11.14,11.05,11.09,767099
TADAWUL:3091,2011-01-02,00:00:00,11.09,11.14,11.05,11.05,646191
TADAWUL:3091,2011-01-03,00:00:00,11.09,11.14,11.05,11.09,759055
TADAWUL:3091,2011-01-04,00:00:00,11.09,11.14,11.09,11.09,697432
TADAWUL:3091,2011-01-05,00:00:00,11.09,11.14,11.05,11.09,563483
TADAWUL:3091,2011-01-09,00:00:00,11.18,11.32,11.14,11.23,3472935
TADAWUL:3091,2011-01-10,00:00:00,11.23,11.23,11.09,11.14,1654378
TADAWUL:3091,2011-01-11,00:00:00,11.18,11.32,11.14,11.32,4221615
TADAWUL:3091,2011-01-12,00:00:00,11.32,11.41,11.27,11.27,2131960
TADAWUL:3091,2011-01-16,00:00:00,11.32,11.32,11.23,11.32,1314898
TADAWUL:3091,2011-01-17,00:00:00,11.27,11.41,11.18,11.27,3245432
TADAWUL:3091,2011-01-18,00:00:00,11.32,11.32,11.14,11.23,3808038
TADAWUL:3091,2011-01-19,00:00:00,11.18,11.18,11.00,11.14,2659016
TADAWUL:3091,2011-01-23,00:00:00,11.14,11.23,11.14,11.18,1214348
TADAWUL:3091,2011-01-24,00:00:00,11.18,11.23,11.14,11.14,1575653
TADAWUL:3091,2011-01-25,00:00:00,11.14,11.18,11.09,11.09,687632
TADAWUL:3091,2011-01-26,00:00:00,11.09,11.14,11.05,11.05,1590422
TADAWUL:3091,2011-01-30,00:00:00,10.14,10.45,10.14,10.36,2331897
TADAWUL:3091,2011-01-31,00:00:00,10.41,10.41,10.18,10.23,2321038
TADAWUL:3091,2011-02-01,00:00:00,10.23,10.32,10.23,10.23,945315
TADAWUL:3091,2011-02-02,00:00:00,10.32,10.41,10.32,10.36,1235169
TADAWUL:3091,2011-02-06,00:00:00,10.41,10.55,10.41,10.50,2816486
TADAWUL:3091,2011-02-07,00:00:00,10.50,10.55,10.45,10.50,1537154
TADAWUL:3091,2011-02-08,00:00:00,10.55,10.55,10.45,10.50,2029006
TADAWUL:3091,2011-02-09,00:00:00,10.50,10.55,10.45,10.45,888356
