ticker,Date,time,Open,High,Low,Close,Vol
TADAWUL:8140,2007-10-21,00:00:00,78.75,81.00,75.50,77.25,1681845
TADAWUL:8140,2007-10-22,00:00:00,75.75,78.00,75.50,77.00,1171780
TADAWUL:8140,2007-10-23,00:00:00,77.00,80.25,76.25,76.50,1218327
TADAWUL:8140,2007-10-24,00:00:00,77.00,78.50,76.50,78.25,776490
TADAWUL:8140,2007-10-28,00:00:00,82.75,83.50,79.00,81.25,1000077
TADAWUL:8140,2007-10-29,00:00:00,79.50,80.50,77.00,77.25,508735
TADAWUL:8140,2007-10-30,00:00:00,76.50,81.75,72.00,81.00,1368489
TADAWUL:8140,2007-10-31,00:00:00,80.50,82.25,78.50,79.75,969740
TADAWUL:8140,2007-11-04,00:00:00,77.50,80.25,76.25,78.50,725880
TADAWUL:8140,2007-11-05,00:00:00,78.75,83.75,78.50,81.50,2184706
TADAWUL:8140,2007-11-06,00:00:00,81.00,85.50,80.00,82.50,2151626
TADAWUL:8140,2007-11-07,00:00:00,82.50,87.25,81.50,86.00,2320131
TADAWUL:8140,2007-11-11,00:00:00,94.50,97.25,91.75,94.75,2408205
TADAWUL:8140,2007-11-12,00:00:00,92.75,95.50,92.25,94.00,1780136
TADAWUL:8140,2007-11-13,00:00:00,94.25,102.25,94.00,100.00,3340330
TADAWUL:8140,2007-11-14,00:00:00,100.00,102.00,98.50,100.25,1703881
TADAWUL:8140,2007-11-18,00:00:00,101.25,109.50,101.00,109.00,3295336
TADAWUL:8140,2007-11-19,00:00:00,109.00,114.50,108.50,110.75,2139593
TADAWUL:8140,2007-11-20,00:00:00,112.00,115.00,108.00,110.00,2206711
TADAWUL:8140,2007-11-21,00:00:00,108.25,109.75,104.00,109.00,1454799
TADAWUL:8140,2007-11-25,00:00:00,121.00,121.00,115.00,118.25,1271390
TADAWUL:8140,2007-11-26,00:00:00,118.00,118.50,113.25,114.25,627717
TADAWUL:8140,2007-11-27,00:00:00,112.50,114.75,108.00,113.50,1088439
TADAWUL:8140,2007-11-28,00:00:00,112.75,116.00,112.25,114.00,1586084
TADAWUL:8140,2007-12-02,00:00:00,124.50,128.50,121.00,125.75,2613907
TADAWUL:8140,2007-12-03,00:00:00,125.75,130.25,125.00,125.50,2018143
TADAWUL:8140,2007-12-04,00:00:00,127.50,127.50,121.00,121.25,836517
TADAWUL:8140,2007-12-05,00:00:00,121.25,132.75,121.00,127.75,2105047
TADAWUL:8140,2007-12-09,00:00:00,128.50,128.50,122.00,127.00,1162608
TADAWUL:8140,2007-12-10,00:00:00,125.00,128.25,122.00,125.00,968400
TADAWUL:8140,2007-12-11,00:00:00,127.25,131.00,124.75,125.00,1335144
TADAWUL:8140,2007-12-12,00:00:00,123.00,124.50,117.00,121.00,655671
TADAWUL:8140,2007-12-16,00:00:00,116.75,118.00,112.00,116.25,646178
TADAWUL:8140,2007-12-17,00:00:00,116.50,123.00,116.50,122.00,1156712
TADAWUL:8140,2007-12-24,00:00:00,123.00,124.00,119.75,124.00,329054
TADAWUL:8140,2007-12-25,00:00:00,124.00,124.75,115.00,123.00,458859
TADAWUL:8140,2007-12-26,00:00:00,121.25,122.50,118.00,121.00,210692
TADAWUL:8140,2007-12-30,00:00:00,115.75,119.00,113.00,116.00,572385
TADAWUL:8140,2007-12-31,00:00:00,116.25,120.00,115.25,119.00,689009
TADAWUL:8140,2008-01-02,00:00:00,120.00,121.00,117.00,121.00,650612
TADAWUL:8140,2008-01-06,00:00:00,118.00,120.50,116.00,117.00,396008
TADAWUL:8140,2008-01-07,00:00:00,117.00,117.00,112.00,115.25,400031
TADAWUL:8140,2008-01-08,00:00:00,115.00,118.50,113.00,117.25,787267
TADAWUL:8140,2008-01-09,00:00:00,116.50,116.50,114.00,114.50,380454
TADAWUL:8140,2008-01-13,00:00:00,119.75,128.00,117.75,125.75,1219324
TADAWUL:8140,2008-01-14,00:00:00,125.00,129.75,121.50,124.75,902322
TADAWUL:8140,2008-01-15,00:00:00,125.50,136.75,125.50,136.00,861032
TADAWUL:8140,2008-01-16,00:00:00,137.00,139.50,122.50,130.00,431163
TADAWUL:8140,2008-01-20,00:00:00,124.50,124.50,112.50,120.00,361815
TADAWUL:8140,2008-01-21,00:00:00,114.00,120.00,109.00,120.00,603040
TADAWUL:8140,2008-01-22,00:00:00,120.00,120.00,108.00,113.75,362201
TADAWUL:8140,2008-01-23,00:00:00,110.00,117.75,102.50,109.75,1531315
TADAWUL:8140,2008-01-27,00:00:00,95.00,101.75,92.00,99.75,582220
TADAWUL:8140,2008-01-28,00:00:00,99.00,105.00,96.25,105.00,680038
TADAWUL:8140,2008-01-29,00:00:00,103.75,105.00,99.25,99.75,644588
TADAWUL:8140,2008-01-30,00:00:00,99.25,101.00,98.00,98.50,1017999
TADAWUL:8140,2008-02-03,00:00:00,100.00,105.00,97.75,102.00,3498837
TADAWUL:8140,2008-02-04,00:00:00,101.50,104.00,97.00,97.50,2237149
TADAWUL:8140,2008-02-05,00:00:00,98.00,99.75,94.50,95.50,1414988
TADAWUL:8140,2008-02-06,00:00:00,94.75,94.75,86.25,87.00,1106809
TADAWUL:8140,2008-02-10,00:00:00,88.00,89.50,79.50,79.75,942661
TADAWUL:8140,2008-02-11,00:00:00,81.25,85.50,76.00,77.75,1441784
TADAWUL:8140,2008-02-12,00:00:00,79.00,79.75,76.25,79.00,478931
TADAWUL:8140,2008-02-13,00:00:00,80.25,83.75,79.00,81.75,1306618
TADAWUL:8140,2008-02-17,00:00:00,83.50,90.00,82.75,89.00,1170800
TADAWUL:8140,2008-02-18,00:00:00,89.25,91.00,87.50,91.00,817741
