Sector,Name,Date,Open,High,Low,Close,Vol
Food & Beverages,Jazan Energy and Development Co.,01/01/2002,3.25,3.25,3.25,3.25,13810
Food & Beverages,Jazan Energy and Development Co.,03/01/2002,3.25,0,0,3.25,180
Food & Beverages,Jazan Energy and Development Co.,05/01/2002,3.25,3.25,3.25,3.25,16930
Food & Beverages,Jazan Energy and Development Co.,06/01/2002,3.25,3.25,3,3,31185
Food & Beverages,Jazan Energy and Development Co.,08/01/2002,3,3.25,3,3.25,36565
Food & Beverages,Jazan Energy and Development Co.,09/01/2002,3.25,3.25,3.25,3.25,20975
Food & Beverages,Jazan Energy and Development Co.,12/01/2002,3.25,0,0,3.25,13365
Food & Beverages,Jazan Energy and Development Co.,13/01/2002,3.25,3.25,3.25,3.25,20490
Food & Beverages,Jazan Energy and Development Co.,14/01/2002,3.25,3.25,3.25,3.25,156630
Food & Beverages,Jazan Energy and Development Co.,15/01/2002,3.25,3.25,3.25,3.25,27905
Food & Beverages,Jazan Energy and Development Co.,16/01/2002,3.25,3.5,3.25,3.5,322525
Food & Beverages,Jazan Energy and Development Co.,19/01/2002,3.5,0,0,3.5,9960
Food & Beverages,Jazan Energy and Development Co.,20/01/2002,3.5,3.25,3,3,179810
Food & Beverages,Jazan Energy and Development Co.,21/01/2002,3,0,0,3,890
Food & Beverages,Jazan Energy and Development Co.,22/01/2002,3,3.25,3.25,3.25,8910
Food & Beverages,Jazan Energy and Development Co.,26/01/2002,3.25,3.5,3.25,3.25,199165
Food & Beverages,Jazan Energy and Development Co.,27/01/2002,3.25,0,0,3.25,1710
Food & Beverages,Jazan Energy and Development Co.,28/01/2002,3.25,0,0,3.25,4455
Food & Beverages,Jazan Energy and Development Co.,29/01/2002,3.25,0,0,3.25,890
Food & Beverages,Jazan Energy and Development Co.,30/01/2002,3.25,3.25,3.25,3.25,8730
Food & Beverages,Jazan Energy and Development Co.,02/02/2002,3.25,3.25,3.25,3.25,22275
Food & Beverages,Jazan Energy and Development Co.,03/02/2002,3.25,3.25,3.25,3.25,8910
Food & Beverages,Jazan Energy and Development Co.,05/02/2002,3.25,3.25,3.25,3.25,29400
Food & Beverages,Jazan Energy and Development Co.,06/02/2002,3.25,0,0,3.25,10565
Food & Beverages,Jazan Energy and Development Co.,09/02/2002,3.25,0,0,3.25,90
Food & Beverages,Jazan Energy and Development Co.,11/02/2002,3.25,3.25,3.25,3.25,15235
Food & Beverages,Jazan Energy and Development Co.,12/02/2002,3.25,3.25,3.25,3.25,53455
Food & Beverages,Jazan Energy and Development Co.,13/02/2002,3.25,3.75,3.25,3.5,936835
Food & Beverages,Jazan Energy and Development Co.,14/02/2002,3.5,3.5,3.5,3.5,139345
Food & Beverages,Jazan Energy and Development Co.,16/02/2002,3.5,3.5,3.5,3.5,53780
Food & Beverages,Jazan Energy and Development Co.,17/02/2002,3.5,3.5,3.25,3.25,297935
Food & Beverages,Jazan Energy and Development Co.,18/02/2002,3.25,3.5,3.25,3.25,354155
Food & Beverages,Jazan Energy and Development Co.,19/02/2002,3.25,3.25,3.25,3.25,154920
Food & Beverages,Jazan Energy and Development Co.,26/02/2002,3.25,0,0,3.25,4080
Food & Beverages,Jazan Energy and Development Co.,27/02/2002,3.25,0,0,3.25,1710
Food & Beverages,Jazan Energy and Development Co.,02/03/2002,3.25,0,0,3.25,1710
Food & Beverages,Jazan Energy and Development Co.,03/03/2002,3.25,3.5,3.25,3.25,492160
Food & Beverages,Jazan Energy and Development Co.,05/03/2002,3.25,3.25,3.25,3.25,136380
Food & Beverages,Jazan Energy and Development Co.,06/03/2002,3.25,3.5,3.5,3.5,35640
Food & Beverages,Jazan Energy and Development Co.,07/03/2002,3.5,0,0,3.5,1915
Food & Beverages,Jazan Energy and Development Co.,09/03/2002,3.5,3.5,3.5,3.5,26730
Food & Beverages,Jazan Energy and Development Co.,10/03/2002,3.5,3.5,3.5,3.5,4455
Food & Beverages,Jazan Energy and Development Co.,11/03/2002,3.5,3.5,3.5,3.5,11280
Food & Beverages,Jazan Energy and Development Co.,12/03/2002,3.5,3.75,3.5,3.75,361020
Food & Beverages,Jazan Energy and Development Co.,13/03/2002,3.75,3.75,3.5,3.5,432710
Food & Beverages,Jazan Energy and Development Co.,14/03/2002,3.5,3.5,3.5,3.5,50160
Food & Beverages,Jazan Energy and Development Co.,16/03/2002,3.5,3.75,3.5,3.5,151905
Food & Beverages,Jazan Energy and Development Co.,17/03/2002,3.75,3.75,3.75,3.75,127140
Food & Beverages,Jazan Energy and Development Co.,18/03/2002,3.75,4,3.75,4,1167475
Food & Beverages,Jazan Energy and Development Co.,19/03/2002,4.5,4.5,4,4.25,1535420
Food & Beverages,Jazan Energy and Development Co.,20/03/2002,4.25,4.25,4,4,387805
Food & Beverages,Jazan Energy and Development Co.,21/03/2002,4,4,4,4,121730
Food & Beverages,Jazan Energy and Development Co.,23/03/2002,4,4,4,4,257575
Food & Beverages,Jazan Energy and Development Co.,24/03/2002,4,4,3.75,4,200285
Food & Beverages,Jazan Energy and Development Co.,25/03/2002,4,4,3.75,4,85755
Food & Beverages,Jazan Energy and Development Co.,26/03/2002,4,4,4,4,92835
Food & Beverages,Jazan Energy and Development Co.,27/03/2002,4,4,4,4,215610
Food & Beverages,Jazan Energy and Development Co.,28/03/2002,4,4.25,4,4.25,95555
Food & Beverages,Jazan Energy and Development Co.,30/03/2002,4.25,4.5,4,4,1109570
Food & Beverages,Jazan Energy and Development Co.,31/03/2002,4,4.25,4,4,191555
Food & Beverages,Jazan Energy and Development Co.,01/04/2002,4,4,4,4,40095
Food & Beverages,Jazan Energy and Development Co.,02/04/2002,4,4,4,4,22275
Food & Beverages,Jazan Energy and Development Co.,03/04/2002,4,4.25,4,4.25,43655
Food & Beverages,Jazan Energy and Development Co.,04/04/2002,4.25,4.25,4.25,4.25,10300
Food & Beverages,Jazan Energy and Development Co.,06/04/2002,4.25,4.25,4.25,4.25,174270
Food & Beverages,Jazan Energy and Development Co.,07/04/2002,4.25,4.25,4,4.25,388980
Food & Beverages,Jazan Energy and Development Co.,08/04/2002,4.25,4.25,4,4,45315
Food & Beverages,Jazan Energy and Development Co.,09/04/2002,4,4,4,4,53770
Food & Beverages,Jazan Energy and Development Co.,10/04/2002,4,4,4,4,19020
Food & Beverages,Jazan Energy and Development Co.,11/04/2002,4,4,4,4,47220
Food & Beverages,Jazan Energy and Development Co.,13/04/2002,4,4,4,4,56175
Food & Beverages,Jazan Energy and Development Co.,14/04/2002,4,4,4,4,58945
Food & Beverages,Jazan Energy and Development Co.,15/04/2002,4.25,4.5,4.25,4.5,1362370
Food & Beverages,Jazan Energy and Development Co.,16/04/2002,4.5,4.75,4.25,4.75,3383570
Food & Beverages,Jazan Energy and Development Co.,17/04/2002,4.75,4.75,4.5,4.5,413775
Food & Beverages,Jazan Energy and Development Co.,18/04/2002,4.5,4.5,4.5,4.5,171230
Food & Beverages,Jazan Energy and Development Co.,20/04/2002,4.5,4.5,4.5,4.5,156790
Food & Beverages,Jazan Energy and Development Co.,21/04/2002,4.25,4.5,4.25,4.5,128090
