Sector,Name,Date,Open,High,Low,Close,Vol
Materials,Tabuk Cement Co.,01/01/2002,13.5,13.5,13.5,13.5,179252
Materials,Tabuk Cement Co.,02/01/2002,13.5,13.5,13.5,13.5,228321
Materials,Tabuk Cement Co.,03/01/2002,13.5,13.5,13.5,13.5,73716
Materials,Tabuk Cement Co.,05/01/2002,13.5,13.5,13.5,13.5,465764
Materials,Tabuk Cement Co.,06/01/2002,13.5,13.5,13.5,13.5,312027
Materials,Tabuk Cement Co.,07/01/2002,13.5,13.5,13.5,13.5,309854
Materials,Tabuk Cement Co.,08/01/2002,13.5,13.75,13.5,13.75,766296
Materials,Tabuk Cement Co.,09/01/2002,13.75,13.75,13.5,13.75,239269
Materials,Tabuk Cement Co.,10/01/2002,13.75,13.75,13.5,13.5,59714
Materials,Tabuk Cement Co.,12/01/2002,13.5,13.75,13.5,13.75,392055
Materials,Tabuk Cement Co.,13/01/2002,13.75,13.75,13.5,13.75,238562
Materials,Tabuk Cement Co.,14/01/2002,13.75,14.25,13.75,14,1990906
Materials,Tabuk Cement Co.,15/01/2002,14,14,13.75,13.75,512969
Materials,Tabuk Cement Co.,16/01/2002,13.75,13.75,13.5,13.75,543935
Materials,Tabuk Cement Co.,17/01/2002,13.75,13.75,13.75,13.75,215560
Materials,Tabuk Cement Co.,19/01/2002,13.75,13.75,13.5,13.75,144641
Materials,Tabuk Cement Co.,20/01/2002,13.75,14,13.75,13.75,351144
Materials,Tabuk Cement Co.,21/01/2002,13.75,14,13.75,13.75,456199
Materials,Tabuk Cement Co.,22/01/2002,13.75,13.75,13.75,13.75,439877
Materials,Tabuk Cement Co.,23/01/2002,13.75,13.75,13.75,13.75,178172
Materials,Tabuk Cement Co.,24/01/2002,13.75,13.75,13.75,13.75,49287
Materials,Tabuk Cement Co.,26/01/2002,13.75,13.75,13.75,13.75,183765
Materials,Tabuk Cement Co.,27/01/2002,13.75,13.75,13.5,13.75,212320
Materials,Tabuk Cement Co.,28/01/2002,13.75,13.75,13.75,13.75,130614
Materials,Tabuk Cement Co.,29/01/2002,13.75,13.75,13.75,13.75,127972
Materials,Tabuk Cement Co.,30/01/2002,13.75,13.75,13.75,13.75,92075
Materials,Tabuk Cement Co.,31/01/2002,13.75,13.75,13.75,13.75,36115
Materials,Tabuk Cement Co.,02/02/2002,13.75,13.75,13.5,13.75,106186
Materials,Tabuk Cement Co.,03/02/2002,13.75,14,13.75,13.75,648880
Materials,Tabuk Cement Co.,04/02/2002,13.75,14,13.75,13.75,359578
Materials,Tabuk Cement Co.,05/02/2002,13.75,13.75,13.75,13.75,410961
Materials,Tabuk Cement Co.,06/02/2002,13.75,13.75,13.75,13.75,153320
Materials,Tabuk Cement Co.,07/02/2002,13.75,13.75,13.75,13.75,65391
Materials,Tabuk Cement Co.,09/02/2002,13.75,13.75,13.75,13.75,96659
Materials,Tabuk Cement Co.,10/02/2002,13.75,13.75,13.5,13.5,186208
Materials,Tabuk Cement Co.,11/02/2002,13.5,13.75,13.5,13.5,357875
Materials,Tabuk Cement Co.,12/02/2002,13.5,13.75,13.5,13.5,140411
Materials,Tabuk Cement Co.,13/02/2002,13.5,13.75,13.5,13.75,132215
Materials,Tabuk Cement Co.,14/02/2002,13.75,13.75,13.5,13.5,64774
Materials,Tabuk Cement Co.,16/02/2002,13.5,13.75,13.5,13.5,370237
Materials,Tabuk Cement Co.,17/02/2002,13.5,13.5,13.5,13.5,114826
Materials,Tabuk Cement Co.,18/02/2002,13.5,13.5,13.5,13.5,67255
Materials,Tabuk Cement Co.,19/02/2002,13.5,13.75,13.5,13.75,114588
Materials,Tabuk Cement Co.,26/02/2002,13.75,13.75,13.5,13.75,19118
Materials,Tabuk Cement Co.,27/02/2002,13.75,13.75,13.5,13.75,60904
Materials,Tabuk Cement Co.,28/02/2002,13.75,13.75,13.75,13.75,60171
Materials,Tabuk Cement Co.,02/03/2002,13.75,13.75,13.75,13.75,100927
Materials,Tabuk Cement Co.,03/03/2002,13.75,13.75,13.75,13.75,387394
Materials,Tabuk Cement Co.,04/03/2002,13.75,13.75,13.75,13.75,281099
Materials,Tabuk Cement Co.,05/03/2002,13.75,14,13.75,14,324389
Materials,Tabuk Cement Co.,06/03/2002,14,14,13.75,14,603000
Materials,Tabuk Cement Co.,07/03/2002,14,14,14,14,454823
Materials,Tabuk Cement Co.,09/03/2002,14,14.25,14,14.25,749351
Materials,Tabuk Cement Co.,10/03/2002,14.25,14.5,14.25,14.25,1182253
Materials,Tabuk Cement Co.,11/03/2002,14.25,14.25,14,14.25,526880
Materials,Tabuk Cement Co.,12/03/2002,14.25,14.25,14.25,14.25,335986
Materials,Tabuk Cement Co.,13/03/2002,14.25,14.25,14.25,14.25,443335
Materials,Tabuk Cement Co.,14/03/2002,14.25,14.5,14.25,14.25,396188
Materials,Tabuk Cement Co.,16/03/2002,14.25,15.25,14.5,15.25,4527599
Materials,Tabuk Cement Co.,17/03/2002,15.25,16,15.25,15.5,4801228
Materials,Tabuk Cement Co.,18/03/2002,15.5,15.75,15.25,15.25,2285685
Materials,Tabuk Cement Co.,19/03/2002,15.5,15.75,15.25,15.5,2412558
Materials,Tabuk Cement Co.,20/03/2002,15.5,15.5,15.25,15.5,1187916
Materials,Tabuk Cement Co.,21/03/2002,15.5,15.5,15.25,15.5,506424
Materials,Tabuk Cement Co.,23/03/2002,15.5,15.75,15.5,15.75,2022335
Materials,Tabuk Cement Co.,24/03/2002,15.75,16.25,15.75,16.25,5006329
Materials,Tabuk Cement Co.,25/03/2002,16.25,17,16.25,17,5733798
Materials,Tabuk Cement Co.,26/03/2002,17,18,17,18,6470877
Materials,Tabuk Cement Co.,27/03/2002,18.5,19.5,18.5,19.5,6777535
Materials,Tabuk Cement Co.,28/03/2002,19.75,21.5,19.75,21.5,6072458
Materials,Tabuk Cement Co.,30/03/2002,21.75,23.25,19.25,19.5,10973295
Materials,Tabuk Cement Co.,31/03/2002,19.5,19.5,17.5,17.75,5166656
Materials,Tabuk Cement Co.,01/04/2002,17,19.5,16.5,19.5,8478529
Materials,Tabuk Cement Co.,02/04/2002,20.75,20.75,18.75,19.5,6472831
Materials,Tabuk Cement Co.,03/04/2002,19.75,19.75,19.25,19.5,1838172
Materials,Tabuk Cement Co.,04/04/2002,19.5,19.75,19.5,19.5,819473
Materials,Tabuk Cement Co.,06/04/2002,19.75,20,19.5,20,3234101
Materials,Tabuk Cement Co.,07/04/2002,20,20.5,19.75,19.75,3004250
Materials,Tabuk Cement Co.,08/04/2002,20.25,20.25,19.75,20,2110226
Materials,Tabuk Cement Co.,09/04/2002,20,20.25,19.75,19.75,2606043
Materials,Tabuk Cement Co.,10/04/2002,19.75,20,19.75,20,1780090
